S,E,I,R,p,I_new_nn,I_cum_nn,I_new_real,I_cum_real,f
0.966222,0.000030,0.000041,0.033707,0.063941,58.086481,30902.231116,18.714286,30739.000000,0.068969
0.966217,0.000030,0.000040,0.033713,0.068125,56.926034,30959.157150,18.857143,30757.857143,0.066606
0.966212,0.000029,0.000039,0.033720,0.072398,55.909851,31015.067001,18.428571,30776.285714,0.064120
0.966207,0.000029,0.000039,0.033726,0.076737,55.029128,31070.096129,18.000000,30794.285714,0.061553
0.966201,0.000029,0.000038,0.033732,0.081120,54.275685,31124.371814,16.285714,30810.571429,0.058946
0.966196,0.000029,0.000038,0.033738,0.085525,53.641891,31178.013706,16.857143,30827.428571,0.056333
0.966190,0.000028,0.000037,0.033744,0.089932,53.120718,31231.134424,16.571429,30844.000000,0.053741
0.966184,0.000028,0.000037,0.033750,0.094322,52.705715,31283.840139,14.714286,30858.714286,0.051196
0.966179,0.000028,0.000037,0.033756,0.098678,52.390934,31336.231072,13.857143,30872.571429,0.048718
0.966173,0.000028,0.000037,0.033762,0.102988,52.170928,31388.402000,13.857143,30886.428571,0.046324
0.966167,0.000028,0.000037,0.033768,0.107237,52.040737,31440.442737,14.000000,30900.428571,0.044025
0.966161,0.000028,0.000036,0.033774,0.111417,51.995858,31492.438596,17.142857,30917.571429,0.041826
0.966155,0.000029,0.000037,0.033780,0.115519,52.032207,31544.470803,15.571429,30933.142857,0.039729
0.966149,0.000029,0.000037,0.033786,0.119536,52.146077,31596.616879,15.714286,30948.857143,0.037740
0.966143,0.000029,0.000037,0.033792,0.123463,52.334126,31648.951005,16.857143,30965.714286,0.035860
0.966137,0.000029,0.000037,0.033797,0.127297,52.593355,31701.544360,19.571429,30985.285714,0.034083
0.966130,0.000030,0.000037,0.033803,0.131036,52.921042,31754.465402,19.428571,31004.714286,0.032406
0.966124,0.000030,0.000037,0.033809,0.134677,53.314734,31807.780136,20.000000,31024.714286,0.030825
0.966118,0.000030,0.000038,0.033814,0.138220,53.772243,31861.552379,21.000000,31045.714286,0.029337
0.966111,0.000031,0.000038,0.033820,0.141666,54.291606,31915.843985,22.428571,31068.142857,0.027935
0.966104,0.000031,0.000038,0.033826,0.145014,54.871024,31970.715009,21.571429,31089.714286,0.026612
0.966098,0.000032,0.000039,0.033832,0.148265,55.508881,32026.223890,20.571429,31110.285714,0.025367
0.966091,0.000032,0.000039,0.033838,0.151421,56.203759,32082.427649,21.000000,31131.285714,0.024193
0.966083,0.000033,0.000040,0.033844,0.154482,56.954435,32139.382085,24.285714,31155.571429,0.023086
0.966076,0.000033,0.000041,0.033850,0.157452,57.759729,32197.141814,24.428571,31180.000000,0.022040
0.966069,0.000034,0.000041,0.033856,0.160330,58.618632,32255.760446,27.857143,31207.857143,0.021050
0.966061,0.000035,0.000042,0.033863,0.163119,59.530222,32315.290668,30.142857,31238.000000,0.020114
0.966053,0.000035,0.000042,0.033869,0.165822,60.493736,32375.784404,36.714286,31274.714286,0.019227
0.966045,0.000036,0.000043,0.033876,0.168438,61.508422,32437.292826,41.142857,31315.857143,0.018384
0.966037,0.000037,0.000044,0.033883,0.170972,62.573653,32499.866479,49.142857,31365.000000,0.017582
0.966028,0.000038,0.000045,0.033890,0.173423,63.688668,32563.555147,49.714286,31414.714286,0.016815
0.966019,0.000039,0.000045,0.033897,0.175792,64.852798,32628.407945,51.285714,31466.000000,0.016087
0.966011,0.000039,0.000046,0.033904,0.178084,66.065878,32694.473823,66.285714,31532.285714,0.015397
0.966002,0.000040,0.000047,0.033911,0.180300,67.327641,32761.801464,80.857143,31613.142857,0.014735
0.965992,0.000041,0.000048,0.033918,0.182440,68.637379,32830.438843,85.571429,31698.714286,0.014100
0.965983,0.000042,0.000049,0.033926,0.184506,69.994702,32900.433545,96.714286,31795.428571,0.013491
0.965973,0.000043,0.000050,0.033933,0.186500,71.399015,32971.832560,97.142857,31892.571429,0.012904
0.965963,0.000044,0.000051,0.033941,0.188421,72.849686,33044.682246,95.714286,31988.285714,0.012340
0.965953,0.000045,0.000052,0.033949,0.190273,74.346406,33119.028652,97.428571,32085.714286,0.011797
0.965943,0.000046,0.000053,0.033957,0.192057,75.888576,33194.917228,89.571429,32175.285714,0.011275
0.965932,0.000048,0.000054,0.033966,0.193772,77.475768,33272.392996,85.000000,32260.285714,0.010774
0.965921,0.000049,0.000056,0.033975,0.195423,79.107868,33351.500864,85.000000,32345.285714,0.010295
0.965910,0.000050,0.000057,0.033984,0.197010,80.784523,33432.285387,80.714286,32426.000000,0.009835
0.965898,0.000051,0.000058,0.033993,0.198535,82.505573,33514.790960,82.857143,32508.857143,0.009395
0.965886,0.000052,0.000059,0.034002,0.200000,84.271047,33599.062008,89.285714,32598.142857,0.008974
0.965874,0.000054,0.000060,0.034012,0.201406,86.080635,33685.142643,90.857143,32689.000000,0.008568
0.965862,0.000055,0.000062,0.034022,0.202756,87.934020,33773.076663,92.857143,32781.857143,0.008179
0.965849,0.000056,0.000063,0.034032,0.204051,89.831046,33862.907709,96.000000,32877.857143,0.007807
0.965836,0.000058,0.000064,0.034042,0.205292,91.771575,33954.679285,99.714286,32977.571429,0.007449
0.965823,0.000059,0.000066,0.034053,0.206481,93.755368,34048.434653,101.000000,33078.571429,0.007106
0.965809,0.000060,0.000067,0.034063,0.207621,95.782192,34144.216845,101.571429,33180.142857,0.006778
0.965795,0.000062,0.000069,0.034074,0.208711,97.851931,34242.068776,102.857143,33283.000000,0.006464
0.965781,0.000063,0.000070,0.034086,0.209756,99.964431,34342.033207,102.142857,33385.142857,0.006163
0.965766,0.000065,0.000072,0.034097,0.210755,102.119636,34444.152843,103.142857,33488.285714,0.005877
0.965751,0.000066,0.000073,0.034109,0.211711,104.317567,34548.470411,104.428571,33592.714286,0.005605
0.965736,0.000068,0.000075,0.034121,0.212625,106.558151,34655.028561,103.571429,33696.285714,0.005346
0.965721,0.000070,0.000076,0.034133,0.213501,108.841601,34763.870163,108.857143,33805.142857,0.005101
0.965705,0.000071,0.000078,0.034146,0.214339,111.168155,34875.038318,113.428571,33918.571429,0.004869
0.965689,0.000073,0.000080,0.034159,0.215141,113.537834,34988.576151,115.571429,34034.142857,0.004650
0.965672,0.000075,0.000081,0.034172,0.215909,115.950748,35104.526899,117.714286,34151.857143,0.004443
0.965655,0.000076,0.000083,0.034185,0.216645,118.407418,35222.934318,127.142857,34279.000000,0.004251
0.965638,0.000078,0.000085,0.034199,0.217352,120.908293,35343.842610,134.428571,34413.428571,0.004071
0.965621,0.000080,0.000087,0.034213,0.218030,123.453965,35467.296575,149.142857,34562.571429,0.003905
0.965603,0.000082,0.000088,0.034227,0.218683,126.044933,35593.341508,159.000000,34721.571429,0.003749
0.965585,0.000083,0.000090,0.034242,0.219312,128.681270,35722.022777,161.428571,34883.000000,0.003604
0.965566,0.000085,0.000092,0.034256,0.219917,131.363237,35853.386014,161.714286,35044.714286,0.003471
0.965547,0.000087,0.000094,0.034271,0.220502,134.091551,35987.477565,165.000000,35209.714286,0.003350
0.965528,0.000089,0.000096,0.034287,0.221069,136.866971,36124.344536,165.428571,35375.142857,0.003241
0.965508,0.000091,0.000098,0.034303,0.221618,139.690204,36264.034740,164.285714,35539.428571,0.003142
0.965488,0.000093,0.000100,0.034319,0.222153,142.561829,36406.596569,154.571429,35694.000000,0.003055
0.965467,0.000095,0.000102,0.034336,0.222674,145.482676,36552.079245,146.571429,35840.571429,0.002981
0.965446,0.000097,0.000104,0.034353,0.223185,148.454432,36700.533677,149.571429,35990.142857,0.002922
0.965424,0.000099,0.000106,0.034370,0.223688,151.478920,36852.012597,154.285714,36144.428571,0.002877
0.965402,0.000101,0.000108,0.034388,0.224184,154.557623,37006.570219,157.142857,36301.571429,0.002845
0.965379,0.000103,0.000111,0.034407,0.224677,157.692473,37164.262692,169.285714,36470.857143,0.002828
0.965356,0.000106,0.000113,0.034425,0.225169,160.885594,37325.148285,179.857143,36650.714286,0.002825
0.965333,0.000108,0.000115,0.034444,0.225663,164.139029,37489.287314,193.285714,36844.000000,0.002837
0.965309,0.000110,0.000117,0.034463,0.226161,167.455217,37656.742531,210.142857,37054.142857,0.002863
0.965285,0.000112,0.000120,0.034483,0.226665,170.836299,37827.578830,216.857143,37271.000000,0.002902
0.965260,0.000115,0.000122,0.034503,0.227178,174.284284,38001.863115,219.571429,37490.571429,0.002955
0.965235,0.000117,0.000125,0.034523,0.227703,177.801913,38179.665028,224.857143,37715.428571,0.003024
0.965209,0.000120,0.000127,0.034544,0.228242,181.392175,38361.057203,225.428571,37940.857143,0.003109
0.965183,0.000122,0.000130,0.034565,0.228798,185.058380,38546.115583,231.000000,38171.857143,0.003211
0.965156,0.000125,0.000132,0.034587,0.229375,188.804373,38734.919956,236.571429,38408.428571,0.003332
0.965128,0.000127,0.000135,0.034609,0.229976,192.634294,38927.554250,247.285714,38655.714286,0.003473
